InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551988,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-05-05 15:08:00,1.25,12576,Poland
551988,22673,FRENCH GARDEN SIGN BLUE METAL,12,2011-05-05 15:08:00,1.25,12576,Poland
551988,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2011-05-05 15:08:00,1.65,12576,Poland
551988,22982,PANTRY PASTRY BRUSH,12,2011-05-05 15:08:00,1.25,12576,Poland
551988,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-05 15:08:00,3.95,12576,Poland
551988,20718,RED RETROSPOT SHOPPER BAG,10,2011-05-05 15:08:00,1.25,12576,Poland
551988,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-05-05 15:08:00,4.95,12576,Poland
554651,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-05-25 12:55:00,7.95,12779,Poland
554651,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-05-25 12:55:00,0.83,12779,Poland
554651,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-05-25 12:55:00,1.25,12779,Poland
554651,22961,JAM MAKING SET PRINTED,48,2011-05-25 12:55:00,1.45,12779,Poland
554651,23299,FOOD COVER WITH BEADS SET 2 ,12,2011-05-25 12:55:00,3.75,12779,Poland
554651,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-25 12:55:00,2.08,12779,Poland
554651,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-25 12:55:00,2.08,12779,Poland
554651,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-25 12:55:00,1.65,12779,Poland
554651,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-05-25 12:55:00,1.65,12779,Poland
554651,22553,PLASTERS IN TIN SKULLS,12,2011-05-25 12:55:00,1.65,12779,Poland
554651,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-05-25 12:55:00,1.95,12779,Poland
554651,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-05-25 12:55:00,6.25,12779,Poland
554651,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,2011-05-25 12:55:00,2.95,12779,Poland
554651,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,2011-05-25 12:55:00,4.95,12779,Poland
554651,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2011-05-25 12:55:00,9.95,12779,Poland
554651,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2011-05-25 12:55:00,9.95,12779,Poland
554651,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-05-25 12:55:00,0.85,12779,Poland
554651,22624,IVORY KITCHEN SCALES,4,2011-05-25 12:55:00,8.5,12779,Poland
554651,22627,MINT KITCHEN SCALES,2,2011-05-25 12:55:00,8.5,12779,Poland
554651,22625,RED KITCHEN SCALES,2,2011-05-25 12:55:00,8.5,12779,Poland
554651,22979,PANTRY WASHING UP BRUSH,12,2011-05-25 12:55:00,1.45,12779,Poland
554651,22795,SWEETHEART RECIPE BOOK STAND,2,2011-05-25 12:55:00,6.75,12779,Poland
554651,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-05-25 12:55:00,9.95,12779,Poland
554651,23110,PARISIENNE KEY CABINET ,2,2011-05-25 12:55:00,5.75,12779,Poland
554651,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,2011-05-25 12:55:00,8.5,12779,Poland
554651,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-05-25 12:55:00,6.75,12779,Poland
554651,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,2011-05-25 12:55:00,8.5,12779,Poland
554654,15056BL,EDWARDIAN PARASOL BLACK,3,2011-05-25 13:34:00,5.95,12815,Poland
554654,15056N,EDWARDIAN PARASOL NATURAL,3,2011-05-25 13:34:00,5.95,12815,Poland
554654,22617,BAKING SET SPACEBOY DESIGN,3,2011-05-25 13:34:00,4.95,12815,Poland
554654,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-05-25 13:34:00,4.95,12815,Poland
554654,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-05-25 13:34:00,2.1,12815,Poland
554654,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-05-25 13:34:00,2.1,12815,Poland
554654,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-05-25 13:34:00,2.1,12815,Poland
554654,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-05-25 13:34:00,3.25,12815,Poland
554654,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-05-25 13:34:00,1.45,12815,Poland
554654,21896,POTTING SHED TWINE,6,2011-05-25 13:34:00,2.1,12815,Poland
554654,22960,JAM MAKING SET WITH JARS,6,2011-05-25 13:34:00,4.25,12815,Poland
554654,22961,JAM MAKING SET PRINTED,12,2011-05-25 13:34:00,1.45,12815,Poland
554654,22962,JAM JAR WITH PINK LID,12,2011-05-25 13:34:00,0.85,12815,Poland
554654,22963,JAM JAR WITH GREEN LID,12,2011-05-25 13:34:00,0.85,12815,Poland
554654,22980,PANTRY SCRUBBING BRUSH,12,2011-05-25 13:34:00,1.65,12815,Poland
554654,22979,PANTRY WASHING UP BRUSH,12,2011-05-25 13:34:00,1.45,12815,Poland
554654,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2,2011-05-25 13:34:00,12.75,12815,Poland
554654,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2,2011-05-25 13:34:00,12.75,12815,Poland
554654,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2,2011-05-25 13:34:00,12.75,12815,Poland
554654,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-05-25 13:34:00,4.25,12815,Poland
554654,21868,POTTING SHED TEA MUG,12,2011-05-25 13:34:00,1.25,12815,Poland
554654,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-05-25 13:34:00,3.75,12815,Poland
554654,16014,SMALL CHINESE STYLE SCISSOR,20,2011-05-25 13:34:00,0.42,12815,Poland
554654,16016,LARGE CHINESE STYLE SCISSOR,10,2011-05-25 13:34:00,0.85,12815,Poland
554654,22312,OFFICE MUG WARMER POLKADOT,6,2011-05-25 13:34:00,2.95,12815,Poland
554654,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-25 13:34:00,1.65,12815,Poland
554654,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-05-25 13:34:00,1.25,12815,Poland
554654,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-05-25 13:34:00,0.83,12815,Poland
554654,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-25 13:34:00,3.95,12815,Poland
554654,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-25 13:34:00,1.25,12815,Poland
554654,POST,POSTAGE,3,2011-05-25 13:34:00,40,12815,Poland
C555244,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,2011-06-01 14:11:00,9.95,12779,Poland
C555244,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-06-01 14:11:00,9.95,12779,Poland
C555244,21929,JUMBO BAG PINK VINTAGE PAISLEY,-2,2011-06-01 14:11:00,2.08,12779,Poland
C555421,23108,SET OF 10 LED DOLLY LIGHTS,-4,2011-06-03 10:36:00,6.25,12779,Poland
555422,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-06-03 10:37:00,6.25,12779,Poland
557027,21288,STRIPEY CHOCOLATE NESTING BOXES,6,2011-06-16 13:24:00,2.95,12816,Poland
557027,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-06-16 13:24:00,39.95,12816,Poland
557027,21896,POTTING SHED TWINE,6,2011-06-16 13:24:00,2.1,12816,Poland
557027,22652,TRAVEL SEWING KIT,10,2011-06-16 13:24:00,1.65,12816,Poland
557027,22960,JAM MAKING SET WITH JARS,6,2011-06-16 13:24:00,4.25,12816,Poland
557027,22781,GUMBALL MAGAZINE RACK,2,2011-06-16 13:24:00,7.65,12816,Poland
557027,22191,IVORY DINER WALL CLOCK,2,2011-06-16 13:24:00,8.5,12816,Poland
557027,22467,GUMBALL COAT RACK,6,2011-06-16 13:24:00,2.55,12816,Poland
557027,21770,OPEN CLOSED METAL SIGN,2,2011-06-16 13:24:00,4.95,12816,Poland
557027,22962,JAM JAR WITH PINK LID,12,2011-06-16 13:24:00,0.85,12816,Poland
557027,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-06-16 13:24:00,6.35,12816,Poland
557027,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-06-16 13:24:00,2.95,12816,Poland
557027,16016,LARGE CHINESE STYLE SCISSOR,10,2011-06-16 13:24:00,0.85,12816,Poland
557027,POST,POSTAGE,2,2011-06-16 13:24:00,40,12816,Poland
557027,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-16 13:24:00,4.95,12816,Poland
559834,22863,SOAP DISH BROCANTE,8,2011-07-13 10:02:00,2.95,12576,Poland
559834,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-07-13 10:02:00,0.95,12576,Poland
559834,22567,20 DOLLY PEGS RETROSPOT,12,2011-07-13 10:02:00,1.45,12576,Poland
559834,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-07-13 10:02:00,2.95,12576,Poland
559834,21154,RED RETROSPOT OVEN GLOVE ,10,2011-07-13 10:02:00,1.25,12576,Poland
559834,47559B,TEA TIME OVEN GLOVE,10,2011-07-13 10:02:00,1.25,12576,Poland
559834,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-13 10:02:00,4.95,12576,Poland
559834,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2011-07-13 10:02:00,2.95,12576,Poland
559834,20839,FRENCH PAISLEY CUSHION COVER ,12,2011-07-13 10:02:00,0.85,12576,Poland
559834,16016,LARGE CHINESE STYLE SCISSOR,10,2011-07-13 10:02:00,0.85,12576,Poland
559834,16014,SMALL CHINESE STYLE SCISSOR,20,2011-07-13 10:02:00,0.42,12576,Poland
559834,22469,HEART OF WICKER SMALL,12,2011-07-13 10:02:00,1.65,12576,Poland
559834,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-07-13 10:02:00,14.95,12576,Poland
559834,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-07-13 10:02:00,1.25,12576,Poland
559834,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-07-13 10:02:00,1.65,12576,Poland
559834,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-07-13 10:02:00,9.95,12576,Poland
560119,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-07-15 10:21:00,1.45,12815,Poland
560119,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,2011-07-15 10:21:00,4.95,12815,Poland
560119,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-15 10:21:00,4.15,12815,Poland
560119,15056N,EDWARDIAN PARASOL NATURAL,6,2011-07-15 10:21:00,5.95,12815,Poland
560119,15056BL,EDWARDIAN PARASOL BLACK,6,2011-07-15 10:21:00,5.95,12815,Poland
560119,22960,JAM MAKING SET WITH JARS,6,2011-07-15 10:21:00,4.25,12815,Poland
560119,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-07-15 10:21:00,3.25,12815,Poland
560119,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-07-15 10:21:00,4.95,12815,Poland
560119,22979,PANTRY WASHING UP BRUSH,12,2011-07-15 10:21:00,1.45,12815,Poland
560119,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-07-15 10:21:00,8.25,12815,Poland
560119,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2,2011-07-15 10:21:00,12.75,12815,Poland
560119,16014,SMALL CHINESE STYLE SCISSOR,20,2011-07-15 10:21:00,0.42,12815,Poland
560119,16016,LARGE CHINESE STYLE SCISSOR,30,2011-07-15 10:21:00,0.85,12815,Poland
560119,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2011-07-15 10:21:00,7.95,12815,Poland
560119,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-07-15 10:21:00,1.25,12815,Poland
560119,POST,POSTAGE,2,2011-07-15 10:21:00,40,12815,Poland
C561104,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-07-25 11:36:00,2.95,12576,Poland
562130,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-03 09:13:00,3.75,12750,Poland
562130,22627,MINT KITCHEN SCALES,2,2011-08-03 09:13:00,8.5,12750,Poland
562130,22624,IVORY KITCHEN SCALES,2,2011-08-03 09:13:00,8.5,12750,Poland
562130,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,12,2011-08-03 09:13:00,3.39,12750,Poland
562130,22620,4 TRADITIONAL SPINNING TOPS,12,2011-08-03 09:13:00,1.45,12750,Poland
562130,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-08-03 09:13:00,8.25,12750,Poland
562130,23053,RECYCLED ACAPULCO MAT PINK,2,2011-08-03 09:13:00,8.25,12750,Poland
562130,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-08-03 09:13:00,11.95,12750,Poland
562130,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-08-03 09:13:00,4.15,12750,Poland
562130,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-08-03 09:13:00,4.15,12750,Poland
562130,22898,CHILDRENS APRON APPLES DESIGN,8,2011-08-03 09:13:00,1.95,12750,Poland
562130,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-03 09:13:00,3.75,12750,Poland
562130,16161U,WRAP SUKI AND FRIENDS,25,2011-08-03 09:13:00,0.42,12750,Poland
562130,23231,WRAP DOILEY DESIGN,25,2011-08-03 09:13:00,0.42,12750,Poland
562130,22710,WRAP I LOVE LONDON ,25,2011-08-03 09:13:00,0.42,12750,Poland
564819,23084,RABBIT NIGHT LIGHT,48,2011-08-30 12:11:00,1.79,12814,Poland
564819,POST,POSTAGE,1,2011-08-30 12:11:00,40,12814,Poland
565470,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-05 10:06:00,1.69,12576,Poland
565470,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-09-05 10:06:00,1.25,12576,Poland
565470,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-09-05 10:06:00,1.25,12576,Poland
565470,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-09-05 10:06:00,1.25,12576,Poland
565470,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-05 10:06:00,1.25,12576,Poland
565470,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2011-09-05 10:06:00,21.95,12576,Poland
565470,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2011-09-05 10:06:00,24.95,12576,Poland
565470,23198,PANTRY MAGNETIC  SHOPPING LIST,24,2011-09-05 10:06:00,1.45,12576,Poland
565470,16016,LARGE CHINESE STYLE SCISSOR,20,2011-09-05 10:06:00,0.85,12576,Poland
565470,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-09-05 10:06:00,0.95,12576,Poland
565470,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-05 10:06:00,1.65,12576,Poland
565470,22567,20 DOLLY PEGS RETROSPOT,12,2011-09-05 10:06:00,1.45,12576,Poland
565470,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-09-05 10:06:00,0.83,12576,Poland
565470,22342,HOME GARLAND PAINTED ZINC ,24,2011-09-05 10:06:00,0.75,12576,Poland
565470,20836,FRENCH PAISLEY CUSHION COVER,12,2011-09-05 10:06:00,0.83,12576,Poland
565470,20839,FRENCH PAISLEY CUSHION COVER ,12,2011-09-05 10:06:00,0.85,12576,Poland
565583,15056BL,EDWARDIAN PARASOL BLACK,3,2011-09-05 12:41:00,5.95,12816,Poland
565583,22377,BOTTLE BAG RETROSPOT ,5,2011-09-05 12:41:00,2.1,12816,Poland
565583,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-09-05 12:41:00,2.95,12816,Poland
565583,22781,GUMBALL MAGAZINE RACK,2,2011-09-05 12:41:00,7.65,12816,Poland
565583,22847,BREAD BIN DINER STYLE IVORY,1,2011-09-05 12:41:00,16.95,12816,Poland
565583,22624,IVORY KITCHEN SCALES,2,2011-09-05 12:41:00,8.5,12816,Poland
565583,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-05 12:41:00,4.95,12816,Poland
565583,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-09-05 12:41:00,8.25,12816,Poland
565583,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-09-05 12:41:00,8.25,12816,Poland
