InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542911,21380,WOODEN HAPPY BIRTHDAY GARLAND,18,2011-02-01 15:41:00,2.95,12676,Sweden
542911,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-02-01 15:41:00,2.1,12676,Sweden
542911,22938,CUPCAKE LACE PAPER SET 6,12,2011-02-01 15:41:00,1.95,12676,Sweden
542911,23230,WRAP ALPHABET DESIGN,25,2011-02-01 15:41:00,0.42,12676,Sweden
542911,22435,SET OF 9 HEART SHAPED BALLOONS,48,2011-02-01 15:41:00,1.25,12676,Sweden
542911,21499,BLUE POLKADOT WRAP,25,2011-02-01 15:41:00,0.42,12676,Sweden
542911,21500,PINK POLKADOT WRAP ,25,2011-02-01 15:41:00,0.42,12676,Sweden
542911,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2011-02-01 15:41:00,5.45,12676,Sweden
542911,POST,POSTAGE,1,2011-02-01 15:41:00,40,12676,Sweden
542911,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-02-01 15:41:00,1.25,12676,Sweden
542911,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-02-01 15:41:00,1.25,12676,Sweden
546161,22651,GENTLEMAN SHIRT REPAIR KIT ,144,2011-03-10 09:52:00,0.85,17404,Sweden
C546162,85178,VICTORIAN SEWING KIT,-144,2011-03-10 09:53:00,1.25,17404,Sweden
546530,23194,GYMKHANA TREASURE BOOK BOX,8,2011-03-14 13:25:00,2.25,17404,Sweden
546530,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-03-14 13:25:00,2.25,17404,Sweden
546530,22554,PLASTERS IN TIN WOODLAND ANIMALS,96,2011-03-14 13:25:00,1.65,17404,Sweden
546530,22551,PLASTERS IN TIN SPACEBOY,96,2011-03-14 13:25:00,1.65,17404,Sweden
546530,20974,12 PENCILS SMALL TUBE SKULL,384,2011-03-14 13:25:00,0.65,17404,Sweden
546530,20975,12 PENCILS SMALL TUBE RED RETROSPOT,768,2011-03-14 13:25:00,0.65,17404,Sweden
546530,22951,60 CAKE CASES DOLLY GIRL DESIGN,240,2011-03-14 13:25:00,0.55,17404,Sweden
546530,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2011-03-14 13:25:00,0.55,17404,Sweden
546530,21213,PACK OF 72 SKULL CAKE CASES,240,2011-03-14 13:25:00,0.55,17404,Sweden
546530,21977,PACK OF 60 PINK PAISLEY CAKE CASES,480,2011-03-14 13:25:00,0.55,17404,Sweden
546530,21212,PACK OF 72 RETROSPOT CAKE CASES,480,2011-03-14 13:25:00,0.55,17404,Sweden
546530,22949,36 DOILIES DOLLY GIRL,144,2011-03-14 13:25:00,1.45,17404,Sweden
546530,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,144,2011-03-14 13:25:00,1.45,17404,Sweden
546530,84988,SET OF 72 PINK HEART PAPER DOILIES,144,2011-03-14 13:25:00,1.45,17404,Sweden
546530,22492,MINI PAINT SET VINTAGE ,576,2011-03-14 13:25:00,0.65,17404,Sweden
546530,22139,RETROSPOT TEA SET CERAMIC 11 PC ,48,2011-03-14 13:25:00,4.95,17404,Sweden
546530,22536,MAGIC DRAWING SLATE PURDEY,192,2011-03-14 13:25:00,0.42,17404,Sweden
546530,22530,MAGIC DRAWING SLATE DOLLY GIRL ,192,2011-03-14 13:25:00,0.42,17404,Sweden
546530,15036,ASSORTED COLOURS SILK FAN,12,2011-03-14 13:25:00,0.75,17404,Sweden
546530,21704,BAG 250g SWIRLY MARBLES,72,2011-03-14 13:25:00,0.85,17404,Sweden
546530,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,72,2011-03-14 13:25:00,4.95,17404,Sweden
546530,22915,ASSORTED BOTTLE TOP  MAGNETS ,240,2011-03-14 13:25:00,0.42,17404,Sweden
546530,85178,VICTORIAN SEWING KIT,144,2011-03-14 13:25:00,1.25,17404,Sweden
546530,21791,VINTAGE HEADS AND TAILS CARD GAME ,72,2011-03-14 13:25:00,1.25,17404,Sweden
546530,22358,KINGS CHOICE TEA CADDY ,48,2011-03-14 13:25:00,2.95,17404,Sweden
546530,23177,TREASURE ISLAND BOOK BOX,8,2011-03-14 13:25:00,2.25,17404,Sweden
546530,23176,ABC TREASURE BOOK BOX ,8,2011-03-14 13:25:00,2.25,17404,Sweden
547645,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-03-24 11:40:00,1.25,12676,Sweden
547645,84988,SET OF 72 PINK HEART PAPER DOILIES,24,2011-03-24 11:40:00,1.45,12676,Sweden
547645,22090,PAPER BUNTING RETROSPOT,12,2011-03-24 11:40:00,2.95,12676,Sweden
547645,22128,PARTY CONES CANDY ASSORTED,24,2011-03-24 11:40:00,1.25,12676,Sweden
547645,22668,PINK BABY BUNTING,10,2011-03-24 11:40:00,2.95,12676,Sweden
547645,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-03-24 11:40:00,0.55,12676,Sweden
547645,POST,POSTAGE,1,2011-03-24 11:40:00,40,12676,Sweden
550277,22563,HAPPY STENCIL CRAFT,12,2011-04-15 12:48:00,1.25,12639,Sweden
550277,22562,MONSTERS STENCIL CRAFT,12,2011-04-15 12:48:00,1.25,12639,Sweden
550277,15058A,BLUE POLKADOT GARDEN PARASOL,2,2011-04-15 12:48:00,7.95,12639,Sweden
550277,22605,WOODEN CROQUET GARDEN SET,1,2011-04-15 12:48:00,14.95,12639,Sweden
550277,22960,JAM MAKING SET WITH JARS,6,2011-04-15 12:48:00,4.25,12639,Sweden
550277,22962,JAM JAR WITH PINK LID,12,2011-04-15 12:48:00,0.85,12639,Sweden
550277,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-04-15 12:48:00,4.15,12639,Sweden
550277,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-04-15 12:48:00,2.55,12639,Sweden
550277,22384,LUNCH BAG PINK POLKADOT,10,2011-04-15 12:48:00,1.65,12639,Sweden
550277,20728,LUNCH BAG CARS BLUE,10,2011-04-15 12:48:00,1.65,12639,Sweden
550277,20725,LUNCH BAG RED RETROSPOT,10,2011-04-15 12:48:00,1.65,12639,Sweden
550277,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-15 12:48:00,1.25,12639,Sweden
550277,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-04-15 12:48:00,2.1,12639,Sweden
550277,22955,36 FOIL STAR CAKE CASES ,12,2011-04-15 12:48:00,2.1,12639,Sweden
550277,22956,36 FOIL HEART CAKE CASES,12,2011-04-15 12:48:00,2.1,12639,Sweden
550277,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-04-15 12:48:00,9.95,12639,Sweden
550277,47367B,PAIR PADDED HANGERS PINK CHECK,4,2011-04-15 12:48:00,3.75,12639,Sweden
550277,21880,RED RETROSPOT TAPE,12,2011-04-15 12:48:00,0.65,12639,Sweden
550277,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-04-15 12:48:00,1.65,12639,Sweden
550277,21889,WOODEN BOX OF DOMINOES,12,2011-04-15 12:48:00,1.25,12639,Sweden
550277,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-04-15 12:48:00,1.25,12639,Sweden
550277,POST,POSTAGE,3,2011-04-15 12:48:00,40,12639,Sweden
551278,23206,LUNCH BAG APPLE DESIGN,20,2011-04-27 13:13:00,1.65,12483,Sweden
551278,20726,LUNCH BAG WOODLAND,10,2011-04-27 13:13:00,1.65,12483,Sweden
551278,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-04-27 13:13:00,2.95,12483,Sweden
551278,20725,LUNCH BAG RED RETROSPOT,10,2011-04-27 13:13:00,1.65,12483,Sweden
551278,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-04-27 13:13:00,2.95,12483,Sweden
551278,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-04-27 13:13:00,2.55,12483,Sweden
551278,22779,WOODEN OWLS LIGHT GARLAND ,8,2011-04-27 13:13:00,4.25,12483,Sweden
551278,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-27 13:13:00,1.25,12483,Sweden
551278,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-04-27 13:13:00,4.15,12483,Sweden
551278,23255,CHILDRENS CUTLERY CIRCUS PARADE,8,2011-04-27 13:13:00,4.15,12483,Sweden
551278,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-04-27 13:13:00,4.15,12483,Sweden
551278,POST,POSTAGE,1,2011-04-27 13:13:00,40,12483,Sweden
C551585,22779,WOODEN OWLS LIGHT GARLAND ,-2,2011-05-03 11:23:00,4.25,12483,Sweden
C551864,22779,WOODEN OWLS LIGHT GARLAND ,-2,2011-05-04 16:18:00,4.25,12483,Sweden
552717,22779,WOODEN OWLS LIGHT GARLAND ,2,2011-05-11 09:42:00,4.25,12483,Sweden
552957,84991,60 TEATIME FAIRY CAKE CASES,240,2011-05-12 12:36:00,0.55,17404,Sweden
552957,84987,SET OF 36 TEATIME PAPER DOILIES,144,2011-05-12 12:36:00,1.45,17404,Sweden
552957,21889,WOODEN BOX OF DOMINOES,288,2011-05-12 12:36:00,1.25,17404,Sweden
552957,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,2011-05-12 12:36:00,0.29,17404,Sweden
552957,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-12 12:36:00,8.5,17404,Sweden
552957,22961,JAM MAKING SET PRINTED,96,2011-05-12 12:36:00,1.45,17404,Sweden
552957,22721,SET OF 3 CAKE TINS SKETCHBOOK,24,2011-05-12 12:36:00,4.25,17404,Sweden
552957,23159,SET OF 5 PANCAKE DAY MAGNETS,120,2011-05-12 12:36:00,2.08,17404,Sweden
552957,23154,SET OF 4 JAM JAR MAGNETS,120,2011-05-12 12:36:00,2.08,17404,Sweden
552957,22491,PACK OF 12 COLOURED PENCILS,12,2011-05-12 12:36:00,0.85,17404,Sweden
552957,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-05-12 12:36:00,1.65,17404,Sweden
552957,22489,PACK OF 12 TRADITIONAL CRAYONS,432,2011-05-12 12:36:00,0.42,17404,Sweden
552957,22492,MINI PAINT SET VINTAGE ,576,2011-05-12 12:36:00,0.65,17404,Sweden
552957,22938,CUPCAKE LACE PAPER SET 6,144,2011-05-12 12:36:00,1.95,17404,Sweden
552957,23080,RED METAL BOX TOP SECRET,4,2011-05-12 12:36:00,8.25,17404,Sweden
552957,23081,GREEN METAL BOX ARMY SUPPLIES,4,2011-05-12 12:36:00,8.25,17404,Sweden
553674,22467,GUMBALL COAT RACK,36,2011-05-18 12:50:00,2.1,12483,Sweden
553674,POST,POSTAGE,1,2011-05-18 12:50:00,40,12483,Sweden
555403,47566B,TEA TIME PARTY BUNTING,4,2011-06-02 18:06:00,4.95,12676,Sweden
555403,22668,PINK BABY BUNTING,5,2011-06-02 18:06:00,2.95,12676,Sweden
555403,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-06-02 18:06:00,0.85,12676,Sweden
555403,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-06-02 18:06:00,1.25,12676,Sweden
555403,POST,POSTAGE,1,2011-06-02 18:06:00,40,12676,Sweden
556194,23084,RABBIT NIGHT LIGHT,24,2011-06-09 12:20:00,1.79,12483,Sweden
556194,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-06-09 12:20:00,1.65,12483,Sweden
556194,22378,WALL TIDY RETROSPOT ,15,2011-06-09 12:20:00,2.1,12483,Sweden
556194,23298,SPOTTY BUNTING,9,2011-06-09 12:20:00,4.95,12483,Sweden
556194,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2011-06-09 12:20:00,0.59,12483,Sweden
556194,21452,TOADSTOOL MONEY BOX,6,2011-06-09 12:20:00,2.95,12483,Sweden
556194,21789,KIDS RAIN MAC PINK,24,2011-06-09 12:20:00,0.85,12483,Sweden
556194,21788,KIDS RAIN MAC BLUE,24,2011-06-09 12:20:00,0.85,12483,Sweden
556194,22492,MINI PAINT SET VINTAGE ,36,2011-06-09 12:20:00,0.65,12483,Sweden
556194,22779,WOODEN OWLS LIGHT GARLAND ,8,2011-06-09 12:20:00,4.25,12483,Sweden
556194,POST,POSTAGE,2,2011-06-09 12:20:00,18,12483,Sweden
557939,POST,POSTAGE,2,2011-06-23 15:44:00,40,12697,Sweden
557939,23298,SPOTTY BUNTING,3,2011-06-23 15:44:00,4.95,12697,Sweden
557939,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-23 15:44:00,4.95,12697,Sweden
557939,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-23 15:44:00,0.55,12697,Sweden
557939,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-23 15:44:00,4.15,12697,Sweden
557939,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-23 15:44:00,1.45,12697,Sweden
557939,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-23 15:44:00,4.95,12697,Sweden
557939,22979,PANTRY WASHING UP BRUSH,12,2011-06-23 15:44:00,1.45,12697,Sweden
557939,22980,PANTRY SCRUBBING BRUSH,12,2011-06-23 15:44:00,1.65,12697,Sweden
557939,22982,PANTRY PASTRY BRUSH,12,2011-06-23 15:44:00,1.25,12697,Sweden
557939,22961,JAM MAKING SET PRINTED,12,2011-06-23 15:44:00,1.45,12697,Sweden
557939,22938,CUPCAKE LACE PAPER SET 6,12,2011-06-23 15:44:00,1.95,12697,Sweden
557939,22936,BAKING MOULD ROSE WHITE CHOCOLATE,6,2011-06-23 15:44:00,3.25,12697,Sweden
557939,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2011-06-23 15:44:00,3.25,12697,Sweden
557939,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-06-23 15:44:00,2.55,12697,Sweden
557939,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-06-23 15:44:00,2.55,12697,Sweden
557939,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-06-23 15:44:00,2.55,12697,Sweden
557939,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-06-23 15:44:00,2.1,12697,Sweden
557939,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-06-23 15:44:00,1.25,12697,Sweden
559145,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,480,2011-07-06 14:17:00,0.55,17404,Sweden
559145,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,480,2011-07-06 14:17:00,0.55,17404,Sweden
559145,23242,TREASURE TIN BUFFALO BILL ,6,2011-07-06 14:17:00,2.08,17404,Sweden
559145,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-07-06 14:17:00,2.08,17404,Sweden
559145,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,96,2011-07-06 14:17:00,4.95,17404,Sweden
559145,23245,SET OF 3 REGENCY CAKE TINS,32,2011-07-06 14:17:00,4.95,17404,Sweden
559145,23244,STORAGE TIN VINTAGE LEAF,6,2011-07-06 14:17:00,1.95,17404,Sweden
559145,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-06 14:17:00,2.89,17404,Sweden
559145,23236,DOILEY STORAGE TIN,6,2011-07-06 14:17:00,2.89,17404,Sweden
559145,23306,SET OF 36 DOILIES PANTRY DESIGN,144,2011-07-06 14:17:00,1.45,17404,Sweden
559145,22554,PLASTERS IN TIN WOODLAND ANIMALS,96,2011-07-06 14:17:00,1.65,17404,Sweden
559145,22551,PLASTERS IN TIN SPACEBOY,96,2011-07-06 14:17:00,1.65,17404,Sweden
559145,22491,PACK OF 12 COLOURED PENCILS,288,2011-07-06 14:17:00,0.85,17404,Sweden
559145,23191,BUNDLE OF 3 RETRO NOTE BOOKS,48,2011-07-06 14:17:00,1.65,17404,Sweden
559145,21918,SET 12 KIDS COLOUR  CHALK STICKS,288,2011-07-06 14:17:00,0.42,17404,Sweden
559145,21917,SET 12 KIDS  WHITE CHALK STICKS,288,2011-07-06 14:17:00,0.42,17404,Sweden
559145,23310,BUBBLEGUM RING ASSORTED,180,2011-07-06 14:17:00,0.42,17404,Sweden
559145,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,2011-07-06 14:17:00,0.29,17404,Sweden
559145,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-07-06 14:17:00,4.95,17404,Sweden
559145,22961,JAM MAKING SET PRINTED,96,2011-07-06 14:17:00,1.45,17404,Sweden
561890,POST,POSTAGE,2,2011-07-31 14:17:00,40,12697,Sweden
561890,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,15,2011-07-31 14:17:00,4.95,12697,Sweden
561890,22077,6 RIBBONS RUSTIC CHARM,12,2011-07-31 14:17:00,1.65,12697,Sweden
561890,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,2011-07-31 14:17:00,0.85,12697,Sweden
561890,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-07-31 14:17:00,0.55,12697,Sweden
561890,23296,SET OF 6 TEA TIME BAKING CASES,24,2011-07-31 14:17:00,1.25,12697,Sweden
561890,23295,SET OF 12 MINI LOAF BAKING CASES,24,2011-07-31 14:17:00,0.83,12697,Sweden
561890,23294,SET OF 6 SNACK LOAF BAKING CASES,24,2011-07-31 14:17:00,0.83,12697,Sweden
561890,23293,SET OF 12 FAIRY CAKE BAKING CASES,24,2011-07-31 14:17:00,0.83,12697,Sweden
561890,23297,SET 40 HEART SHAPE PETIT FOUR CASES,32,2011-07-31 14:17:00,1.65,12697,Sweden
561902,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2011-07-31 15:50:00,0.55,17404,Sweden
561902,22950,36 DOILIES VINTAGE CHRISTMAS,144,2011-07-31 15:50:00,1.45,17404,Sweden
561902,23310,BUBBLEGUM RING ASSORTED,180,2011-07-31 15:50:00,0.42,17404,Sweden
561902,22348,TEA BAG PLATE RED RETROSPOT,144,2011-07-31 15:50:00,0.85,17404,Sweden
561902,20704,MR ROBOT SOFT TOY,2,2011-07-31 15:50:00,6.95,17404,Sweden
561902,23236,DOILEY STORAGE TIN,48,2011-07-31 15:50:00,2.89,17404,Sweden
561902,23245,SET OF 3 REGENCY CAKE TINS,96,2011-07-31 15:50:00,4.95,17404,Sweden
561902,23241,TREASURE TIN GYMKHANA DESIGN,48,2011-07-31 15:50:00,2.08,17404,Sweden
561902,23242,TREASURE TIN BUFFALO BILL ,48,2011-07-31 15:50:00,2.08,17404,Sweden
561902,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,96,2011-07-31 15:50:00,4.95,17404,Sweden
561902,M,Manual,1,2011-07-31 15:50:00,30,17404,Sweden
561902,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,21906,PHARMACIE FIRST AID TIN,32,2011-07-31 15:50:00,6.75,17404,Sweden
561902,21260,FIRST AID TIN,48,2011-07-31 15:50:00,3.25,17404,Sweden
561902,23288,GREEN VINTAGE SPOT BEAKER,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,23287,RED VINTAGE SPOT BEAKER,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,23286,BLUE VINTAGE SPOT BEAKER,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,23285,PINK VINTAGE SPOT BEAKER,96,2011-07-31 15:50:00,0.85,17404,Sweden
561902,23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,2011-07-31 15:50:00,1.65,17404,Sweden
561902,23296,SET OF 6 TEA TIME BAKING CASES,128,2011-07-31 15:50:00,1.25,17404,Sweden
561902,23295,SET OF 12 MINI LOAF BAKING CASES,128,2011-07-31 15:50:00,0.83,17404,Sweden
561902,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,2011-07-31 15:50:00,0.83,17404,Sweden
561902,22952,60 CAKE CASES VINTAGE CHRISTMAS,240,2011-07-31 15:50:00,0.55,17404,Sweden
562285,51014A,"FEATHER PEN,HOT PINK",240,2011-08-04 10:45:00,0.39,17404,Sweden
562285,15036,ASSORTED COLOURS SILK FAN,720,2011-08-04 10:45:00,0.72,17404,Sweden
562600,22090,PAPER BUNTING RETROSPOT,12,2011-08-08 10:01:00,2.95,12676,Sweden
562600,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2011-08-08 10:01:00,2.95,12676,Sweden
562600,22668,PINK BABY BUNTING,10,2011-08-08 10:01:00,2.95,12676,Sweden
562600,20974,12 PENCILS SMALL TUBE SKULL,24,2011-08-08 10:01:00,0.65,12676,Sweden
562600,21213,PACK OF 72 SKULL CAKE CASES,24,2011-08-08 10:01:00,0.55,12676,Sweden
